lat,lon,name,description,comment,time,symbol,source_file
35.233284,129.31874,,해양수산부 어초 수심:64m (해도:KR4G3B30),해양수산부 어초 수심:64m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.28654,129.452136,,해양수산부 어초 수심:97m (해도:KR4G3B30),해양수산부 어초 수심:97m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.118019,129.172667,,해양수산부 어초 수심:36m (해도:KR4G3B30),해양수산부 어초 수심:36m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.153776,129.176086,,해양수산부 어초 수심:8.1m (해도:KR4G3B30),해양수산부 어초 수심:8.1m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.15748,129.190428,,해양수산부 어초 수심:4.7m (해도:KR4G3B30),해양수산부 어초 수심:4.7m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.359147,129.370657,,해양수산부 어초 수심:14.6m (해도:KR4G3B30),해양수산부 어초 수심:14.6m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.310743,129.263656,,해양수산부 어초 수심:3.4m (해도:KR4G3B30),해양수산부 어초 수심:3.4m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.347685,129.342909,,해양수산부 어초 수심:15.8m (해도:KR4G3B30),해양수산부 어초 수심:15.8m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.260903,129.248033,,해양수산부 어초 (해도:KR4G3B30),해양수산부 어초 (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.353552,129.360287,,해양수산부 어초 (해도:KR4G3B30),해양수산부 어초 (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.351776,129.350026,,해양수산부 어초 (해도:KR4G3B30),해양수산부 어초 (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.324385,129.322583,,해양수산부 어초 수심:32m (해도:KR4G3B30),해양수산부 어초 수심:32m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.318473,129.314734,,해양수산부 어초 수심:35m (해도:KR4G3B30),해양수산부 어초 수심:35m (해도:KR4G3B30),,Fish,gyeongsang_points.gpx
35.556481,129.475466,,해양수산부 어초 수심:32m (해도:KR4G3B10),해양수산부 어초 수심:32m (해도:KR4G3B10),,Fish,gyeongsang_points.gpx
35.549294,129.474878,,해양수산부 어초 수심:34m (해도:KR4G3B10),해양수산부 어초 수심:34m (해도:KR4G3B10),,Fish,gyeongsang_points.gpx
35.55285,129.474875,,해양수산부 어초 수심:33m (해도:KR4G3B10),해양수산부 어초 수심:33m (해도:KR4G3B10),,Fish,gyeongsang_points.gpx
34.904341,127.697079,,해양수산부 어초 수심:8.5m (해도:KR4F4H20),해양수산부 어초 수심:8.5m (해도:KR4F4H20),,Fish,gyeongsang_points.gpx
34.874503,127.755406,,해양수산부 어초 수심:3.7m (해도:KR4F4H20),해양수산부 어초 수심:3.7m (해도:KR4F4H20),,Fish,gyeongsang_points.gpx
34.931511,127.818278,,해양수산부 어초 수심:9.7m (해도:KR4F4H20),해양수산부 어초 수심:9.7m (해도:KR4F4H20),,Fish,gyeongsang_points.gpx
34.853969,127.806015,,해양수산부 어초 수심:8.8m (해도:KR4F4H20),해양수산부 어초 수심:8.8m (해도:KR4F4H20),,Fish,gyeongsang_points.gpx
34.875357,127.81432,,해양수산부 어초 수심:3.1m (해도:KR4F4H20),해양수산부 어초 수심:3.1m (해도:KR4F4H20),,Fish,gyeongsang_points.gpx
34.872278,127.736084,,해양수산부 어초 수심:1.7m (해도:KR4F4H20),해양수산부 어초 수심:1.7m (해도:KR4F4H20),,Fish,gyeongsang_points.gpx
34.940637,127.844611,,해양수산부 어초 수심:12.4m (해도:KR4F4H20),해양수산부 어초 수심:12.4m (해도:KR4F4H20),,Fish,gyeongsang_points.gpx
