lat,lon,name,description,comment,time,symbol,source_file
36.161983,126.450617,,서천군 서면 오력도해역 - 뿔삼각형어초 (2004년),서천군 서면 오력도해역 - 뿔삼각형어초 (2004년),,Fish,jeolla_points.gpx
36.1624,126.450633,,서천군 서면 오력도해역 - 뿔삼각형어초 (2004년),서천군 서면 오력도해역 - 뿔삼각형어초 (2004년),,Fish,jeolla_points.gpx
36.16185,126.452133,,서천군 서면 오력도해역 - 뿔삼각형어초 (2004년),서천군 서면 오력도해역 - 뿔삼각형어초 (2004년),,Fish,jeolla_points.gpx
36.161467,126.4512,,서천군 서면 오력도해역 - 뿔삼각형어초 (2004년),서천군 서면 오력도해역 - 뿔삼각형어초 (2004년),,Fish,jeolla_points.gpx
36.1611,126.466067,,서천군 서면 오력도해역 - 뿔삼각형어초 (2004년),서천군 서면 오력도해역 - 뿔삼각형어초 (2004년),,Fish,jeolla_points.gpx
36.151217,126.450683,,서천군 서면 오력도해역 - 신요철형어초 (2003년),서천군 서면 오력도해역 - 신요철형어초 (2003년),,Fish,jeolla_points.gpx
36.151217,126.45615,,서천군 서면 오력도해역 - 신요철형어초 (2003년),서천군 서면 오력도해역 - 신요철형어초 (2003년),,Fish,jeolla_points.gpx
36.151167,126.45615,,서천군 서면 오력도해역 - 신요철형어초 (2003년),서천군 서면 오력도해역 - 신요철형어초 (2003년),,Fish,jeolla_points.gpx
36.15905,126.437833,,서천군 서면 오력도해역 - 사각형어초 (2002년),서천군 서면 오력도해역 - 사각형어초 (2002년),,Fish,jeolla_points.gpx
36.157533,126.451733,,서천군 서면 오력도해역 - 사각형어초 (2002년),서천군 서면 오력도해역 - 사각형어초 (2002년),,Fish,jeolla_points.gpx
36.159567,126.442283,,서천군 서면 오력도해역 - 사각형어초 (2002년),서천군 서면 오력도해역 - 사각형어초 (2002년),,Fish,jeolla_points.gpx
36.1588,126.458417,,서천군 서면 오력도해역 - 사각형어초 (2002년),서천군 서면 오력도해역 - 사각형어초 (2002년),,Fish,jeolla_points.gpx
36.155383,126.433333,,서천군 서면 오력도해역 - 사각형어초 (2001년),서천군 서면 오력도해역 - 사각형어초 (2001년),,Fish,jeolla_points.gpx
36.15535,126.455883,,서천군 서면 오력도해역 - 사각형어초 (2001년),서천군 서면 오력도해역 - 사각형어초 (2001년),,Fish,jeolla_points.gpx
36.155467,126.4379,,서천군 서면 오력도해역 - 사각형어초 (2001년),서천군 서면 오력도해역 - 사각형어초 (2001년),,Fish,jeolla_points.gpx
36.151683,126.433333,,서천군 서면 오력도해역 - 사각형어초 (2001년),서천군 서면 오력도해역 - 사각형어초 (2001년),,Fish,jeolla_points.gpx
36.152778,126.459444,,서천군 서면 오력도해역 - 사각형어초 (2000년),서천군 서면 오력도해역 - 사각형어초 (2000년),,Fish,jeolla_points.gpx
36.160833,126.440833,,서천군 서면 오력도해역 - 사각형어초 (2000년),서천군 서면 오력도해역 - 사각형어초 (2000년),,Fish,jeolla_points.gpx
36.155278,126.453333,,서천군 서면 오력도해역 - 사각형어초 (2000년),서천군 서면 오력도해역 - 사각형어초 (2000년),,Fish,jeolla_points.gpx
36.149167,126.440833,,서천군 서면 오력도해역 - 사각형어초 (2000년),서천군 서면 오력도해역 - 사각형어초 (2000년),,Fish,jeolla_points.gpx
36.115556,126.465,,서천군 서면 오력도해역 - 사각형어초 (1999년),서천군 서면 오력도해역 - 사각형어초 (1999년),,Fish,jeolla_points.gpx
36.140833,126.453333,,서천군 서면 오력도해역 - 사각형어초 (1999년),서천군 서면 오력도해역 - 사각형어초 (1999년),,Fish,jeolla_points.gpx
36.115556,126.468333,,서천군 서면 오력도해역 - 사각형어초 (1999년),서천군 서면 오력도해역 - 사각형어초 (1999년),,Fish,jeolla_points.gpx
36.137778,126.438056,,서천군 서면 오력도해역 - 사각형어초 (1999년),서천군 서면 오력도해역 - 사각형어초 (1999년),,Fish,jeolla_points.gpx
36.185833,126.4525,,서천군 서면 오력도해역 - 사각형어초 (1998년),서천군 서면 오력도해역 - 사각형어초 (1998년),,Fish,jeolla_points.gpx
36.138056,126.450278,,서천군 서면 오력도해역 - 사각형어초 (1998년),서천군 서면 오력도해역 - 사각형어초 (1998년),,Fish,jeolla_points.gpx
36.185833,126.485833,,서천군 서면 오력도해역 - 사각형어초 (1998년),서천군 서면 오력도해역 - 사각형어초 (1998년),,Fish,jeolla_points.gpx
36.138056,126.476944,,서천군 서면 오력도해역 - 사각형어초 (1998년),서천군 서면 오력도해역 - 사각형어초 (1998년),,Fish,jeolla_points.gpx
36.192222,126.055833,,보령시 오천면 오도해역 - 잠보형어초 (1997년),보령시 오천면 오도해역 - 잠보형어초 (1997년),,Fish,jeolla_points.gpx
36.177778,126.054167,,보령시 오천면 오도해역 - 잠보형어초 (1997년),보령시 오천면 오도해역 - 잠보형어초 (1997년),,Fish,jeolla_points.gpx
36.181667,126.080556,,보령시 오천면 오도해역 - 잠보형어초 (1997년),보령시 오천면 오도해역 - 잠보형어초 (1997년),,Fish,jeolla_points.gpx
36.185833,126.4525,,서천군 서면 오력도해역 - 사각형어초 (1997년),서천군 서면 오력도해역 - 사각형어초 (1997년),,Fish,jeolla_points.gpx
36.138056,126.450278,,서천군 서면 오력도해역 - 사각형어초 (1997년),서천군 서면 오력도해역 - 사각형어초 (1997년),,Fish,jeolla_points.gpx
36.185833,126.485833,,서천군 서면 오력도해역 - 사각형어초 (1997년),서천군 서면 오력도해역 - 사각형어초 (1997년),,Fish,jeolla_points.gpx
36.138056,126.476944,,서천군 서면 오력도해역 - 사각형어초 (1997년),서천군 서면 오력도해역 - 사각형어초 (1997년),,Fish,jeolla_points.gpx
36.177778,126.054167,,보령시 오천면 오도해역 - 잠보형어초 (1996년),보령시 오천면 오도해역 - 잠보형어초 (1996년),,Fish,jeolla_points.gpx
36.166667,126.050278,,보령시 오천면 오도해역 - 잠보형어초 (1996년),보령시 오천면 오도해역 - 잠보형어초 (1996년),,Fish,jeolla_points.gpx
36.174444,126.080556,,보령시 오천면 오도해역 - 잠보형어초 (1996년),보령시 오천면 오도해역 - 잠보형어초 (1996년),,Fish,jeolla_points.gpx
36.166667,126.080556,,보령시 오천면 오도해역 - 잠보형어초 (1996년),보령시 오천면 오도해역 - 잠보형어초 (1996년),,Fish,jeolla_points.gpx
36.185833,126.4525,,서천군 서면 오력도해역 - 사각형어초 (1996년),서천군 서면 오력도해역 - 사각형어초 (1996년),,Fish,jeolla_points.gpx
36.138056,126.450278,,서천군 서면 오력도해역 - 사각형어초 (1996년),서천군 서면 오력도해역 - 사각형어초 (1996년),,Fish,jeolla_points.gpx
36.185833,126.485833,,서천군 서면 오력도해역 - 사각형어초 (1996년),서천군 서면 오력도해역 - 사각형어초 (1996년),,Fish,jeolla_points.gpx
